txtNo,portId,portrank,portrank2,issueddate,highPrice,loPrice,lastPrice,frekuensi,volumeTrans,valueTrans,WAPPrice,coupon,YTMValue,MDValue
"562058","SPSMFBTN06A","idAAA(sf)","AAA","2024-12-04","99.58000","99.08000","99.58000","2","0","0","99.5800","6.50000","6.570189523383847","5.889752717429407"
"562059","FR0074","-","-","2024-12-04","104.50000","103.41000","104.15000","7","108.236","112.72779400000002","104.1500","7.50000","6.796218627602925","5.7062646823743846"
"562060","SMMA02BCN3","irAA","NIG","2024-12-04","100.02000","100.00000","100.02000","3","3.16","3.160632","100.0200","10.50000","10.49479522140063","5.205530262892352"
"562061","SIPPLN02CCN2","idAAA(sy)","A","2024-12-04","106.31000","106.30000","106.31000","2","4","4.2524","106.3100","8.70000","7.629729110167399","5.725149876496545"
"562062","FR0096","-","-","2024-12-04","102.40000","99.75000","100.90000","31","137.805","139.04524500000002","100.9000","7.00000","6.852410980494785","6.048737073116026"
"562063","FR0065","-","-","2024-12-04","101.35000","96.75000","100.21000","33","23.586","23.635530599999996","100.2100","6.62500","6.591398312368869","6.372927360392944"
"562064","FR0100","-","-","2024-12-04","100.36000","97.00000","100.36000","50","1169.162","1173.3709832","100.3600","6.62500","6.570351125791585","6.682433864383667"
"562065","PBS029","-","-","2024-12-04","98.12000","95.65000","96.00000","6","20.2","19.392","96.0000","6.37500","6.9655160142550425","6.758362813846982"
"562066","FR0068","-","-","2024-12-04","110.80000","108.55000","109.60000","23","290.451","318.334296","109.6000","8.37500","6.951234788584351","6.430534667192494"
"562067","FR0080","-","-","2024-12-04","104.45000","102.25000","104.20000","32","102.044","106.329848","104.2000","7.50000","6.9309711334594555","7.042634117784516"
"562068","FR0103","-","-","2024-12-04","101.50000","98.15000","100.64000","158","1495.924","1505.4979136","100.6400","6.75000","6.663628532351039","7.318106076537466"
"562069","SPSMFBTN08A","idAAA(sf)","AAA","2024-12-04","100.58000","100.08000","100.58000","4","0.006","0.0060348","100.5800","0.00000","0","0"
"562070","IFR0010","-","-","2024-12-04","122.01000","122.00000","122.00000","3","30","36.6","122.0000","10.00000","7.114296627861112","6.978506353261168"
"562071","PBS037","-","-","2024-12-04","101.20000","99.20000","101.20000","13","0.225","0.22769999999999999","101.2000","6.87500","6.7197578539196945","7.674427414763386"
"562072","FR0072","-","-","2024-12-04","110.90000","108.00000","109.80000","18","52.466","57.607668000000004","109.8000","8.25000","6.9911674747823565","7.517688071943184"
"562073","FR0088","-","-","2024-12-04","97.75000","91.25000","94.00000","57","27.11","25.483400000000003","94.0000","6.25000","7.017191214177309","7.749776712276836"
"562074","PBS004","-","-","2024-12-04","97.30000","92.05000","93.85000","53","129.678","121.70280299999999","93.8500","6.10000","6.850424892457808","8.206580832639915"
"562075","FR0093","-","-","2024-12-04","98.55000","92.50000","94.00000","37","92.377","86.83438","94.0000","6.37500","7.101775612300519","8.207492785619477"
"562076","FR0075","-","-","2024-12-04","105.60000","102.40000","104.30000","21","55.015","57.380644999999994","104.3000","7.50000","7.000575025805578","8.472801703307294"
"562077","FR0098","-","-","2024-12-04","103.50000","99.70000","100.91000","32","349.079","352.25561889999994","100.9100","7.12500","7.019329348402907","8.342674511841016"
"562078","FR0079","-","-","2024-12-04","113.75000","111.30000","112.25000","18","262.366","294.505835","112.2500","8.37500","7.0068461660804005","8.561542815034457"
"562079","FR0083","-","-","2024-12-04","105.04000","102.25000","104.50000","42","167.377","174.90896500000002","104.5000","7.50000","7.015388418284231","9.09872473619206"
"562080","SPSMFBRIS01A","idAAA(sf)(sy)","NIG","2024-12-04","100.59000","99.82000","100.59000","12","0.036","0.0362124","100.5900","7.00000","6.940085839654602","9.824711644508831"
"562081","FR0062","-","-","2024-12-04","97.30000","93.00000","95.80000","13","3.181","3.047398","95.8000","6.37500","6.789464184090191","10.151596284215683"
"562082","FR0092","-","-","2024-12-04","103.00000","98.50000","101.15000","50","34.239","34.6327485","101.1500","7.12500","7.009678772924819","9.650036613768531"
"562083","PBS005","-","-","2024-12-04","97.50000","96.25000","97.50000","3","2.45","2.3887500000000004","97.5000","6.75000","6.992713541689069","10.233742820768802"
"562084","FR0097","-","-","2024-12-04","102.70000","99.50000","100.60000","282","590.799","594.343794","100.6000","7.12500","7.066084963309002","9.897659744591564"
"562085","FR0067","-","-","2024-12-04","117.20000","117.00000","117.07000","4","21.2","24.818839999999994","117.0700","8.75000","7.105363461568946","9.752530484056406"
"562086","PBS033","-","-","2024-12-04","99.50000","96.50000","98.50000","14","4.43","4.36355","98.5000","6.75000","6.881675592814535","11.055867435274378"
"562087","FR0076","-","-","2024-12-04","105.35000","102.00000","103.70000","48","90.613","93.965681","103.7000","7.37500","7.049643649068129","11.25124692608159"
"562088","PBS038","-","-","2024-12-04","100.64000","96.70000","100.64000","151","155.744","156.7407616","100.6400","6.87500","6.821056794775409","11.537459665201487"
"562089","FR0089","-","-","2024-12-04","100.50000","94.50000","99.70000","78","169.928","169.418216","99.7000","6.87500","6.898590002743904","11.889310376261806"
"562090","FR0102","-","-","2024-12-04","101.20000","95.00000","100.49000","105","144.643","145.3517507","100.4900","6.87500","6.8353977858026145","12.296279631381733"
"562091","LPPI01BCN1","idA","A","2024-12-05","100.31000","99.30000","100.31000","4","168","168.5208","100.3100","9.25000","0","0.1392402971175718"
"562092","SPN12250213","-","-","2024-12-05","98.80000","98.80000","98.80000","3","100","98.8","98.8000","0.00000","0","0.18423228587323998"
"562093","ORI021","-","-","2024-12-05","100.73000","98.00000","100.00000","58","58.408","58.408","100.0000","4.90000","0","0.1910404574342616"
"562094","WIKA02ACN2","idBBB-","BBB","2024-12-05","99.01000","99.00000","99.01000","2","40","39.604","99.0100","6.50000","0","0.19712977648696983"
"562095","SR016","-","-","2024-12-05","100.00000","98.55000","98.70000","38","113.361","111.887307","98.7000","4.95000","0","0.25003426140289003"
"562096","FIFA05BCN3","idAAA","AAA","2024-12-05","99.75000","99.75000","99.75000","1","10","9.975","99.7500","5.60000","0","0.2973202248885272"
"562097","IMFI04BCN3","idAA-","AA","2024-12-05","99.83000","99.82000","99.83000","2","6","5.9898","99.8300","6.50000","0","0.2963231909860009"
"562098","OPPM02B","idA+","A","2024-12-05","100.47000","100.46000","100.47000","2","2","2.0094","100.4700","9.00000","0","0.30819686254912443"
"562099","LPPI01BCN2","idA","A","2024-12-05","101.61000","101.60000","101.61000","2","100","101.61","101.6100","9.50000","0","0.3700146494596303"
"562100","FR0081","-","-","2024-12-05","102.00000","98.45000","100.70000","145","1868.125","1881.201875","100.7000","6.50000","0","0.49888012072405563"
"562101","SPNS07072025","-","-","2024-12-05","96.33000","96.33000","96.33000","1","273.517","263.47892609999997","96.3300","6.21400","0","0.5562654906520632"
"562102","BNII04BCN1","idAAA","AAA","2024-12-05","99.78000","99.70000","99.75000","5","30","29.925","99.7500","6.25000","0","0.5706390930452301"
"562103","PIDL02B25","idA+","A","2024-12-05","100.81000","100.80000","100.81000","6","39.4","39.719139999999996","100.8100","10.25000","0","0.5770753672187581"
"562104","DART03CN1","irBBB+","NIG","2024-12-05","101.31000","101.30000","101.31000","2","40","40.524","101.3100","10.85000","0","0.5872899362956436"
"562105","SWCNAF01ACN1","AA+(idn)","AA","2024-12-05","100.10000","100.09000","100.10000","2","40","40.04","100.1000","6.80000","0","0.599823359525695"
"562106","INKP03BCN1","idA+","A","2024-12-05","101.66000","101.65000","101.66000","2","40","40.663999999999994","101.6600","9.50000","0","0.6385234690873254"
"562107","SMINKP02BCN1","idA+(sy)","A","2024-12-05","99.31000","99.30000","99.31000","2","57.1","56.706010000000006","99.3100","9.50000","0","0.632605218135121"
"562108","PBS036","-","-","2024-12-05","100.50000","98.35000","100.10000","67","37.133","37.170133","100.1000","5.37500","0","0.6652319255714301"
"562109","SMMA02CCN2","irAA","NIG","2024-12-05","101.26000","101.25000","101.26000","2","40","40.504","101.2600","9.00000","0","0.6962046358629849"
"562110","MDKA03BCN3","idA+","A","2024-12-05","100.91000","99.58000","100.91000","4","272","274.47520000000003","100.9100","8.25000","0","0.7115042692646374"
"562111","SR017","-","-","2024-12-05","101.00000","98.30000","100.75000","50","27.911","28.1203325","100.7500","5.90000","0","0.7303737279847807"
"562112","FR0040","-","-","2024-12-05","104.76000","102.81000","104.76000","40","29.085","30.469446","104.7600","11.00000","0","0.7338066485853108"
"562113","ORI022","-","-","2024-12-05","102.65000","98.25000","99.80000","33","49.511","49.411978","99.8000","5.95000","0","0.8200829756300265"
"562114","ADMF06ACN4","idAAA","AAA","2024-12-05","100.03000","100.00000","100.03000","2","8","8.0024","100.0300","6.45000","0","0.8380215777926712"
"562115","OPPM03B","idA+","A","2024-12-05","103.91000","101.85000","102.95000","6","418.9","431.25755","102.9500","10.50000","0","0.8614891669398937"
"562116","SIDILD01BCN3","irA-","NIG","2024-12-05","103.14000","102.99000","103.09000","5","225.6","232.57103999999998","103.0900","10.60000","0","0.937069971364303"
"562117","BAFI03ACN2","idAAA","AAA","2024-12-05","100.10000","100.05000","100.10000","3","60","60.06","100.1000","6.40000","6.296170549883683","0.9491117285749561"
"562118","SMII02BCN5","idAAA","AAA","2024-12-05","100.15000","100.15000","100.15000","1","5","5.0075","100.1500","6.70000","6.54542330424427","0.9604814750213015"
"562119","INKP05ACN2","null","null","2024-12-05","100.00000","99.95000","100.00000","7","260","260","100.0000","7.25000","7.248359124845916","0.9665430983462086"
"562120","SMINKP04ACN2","null","null","2024-12-05","100.00000","100.00000","100.00000","1","15","15","100.0000","0.00000","0","1.0277777777777777"
"562121","SWMEDP01ACN2","idA(sy)","A","2024-12-05","102.60000","102.59000","102.60000","2","10","10.26","102.6000","9.00000","6.460769163814479","1.0004031909007371"
"562122","SMMF03BCN1","irA+","NIG","2024-12-05","104.39000","104.37000","104.39000","2","10","10.439","104.3900","10.25000","6.330906573334624","1.0955658062920233"
"562123","FR0084","-","-","2024-12-05","99.90000","99.90000","99.90000","2","0.3","0.29969999999999997","99.9000","7.25000","7.325055093235344","1.1033511374209215"
"562124","PIHC02BCN2","AAA(idn)","A","2024-12-05","99.27000","99.25000","99.27000","2","2.6","2.5810199999999996","99.2700","6.20000","6.807109723633512","1.1873062344534246"
"562125","SR018T3","-","-","2024-12-05","102.00000","98.50000","99.00000","17","3.328","3.29472","99.0000","6.25000","7.080573288877351","1.1755310735791273"
"562126","TPIA03BCN3","idAA-","AA","2024-12-05","102.56000","101.15000","101.25000","3","28","28.35","101.2500","8.50000","7.521409429452676","1.2620966897918546"
"562127","FR0086","-","-","2024-12-05","100.00000","97.25000","98.28000","49","157.025","154.32417","98.2800","5.50000","6.838741584975788","1.276055408816508"
"562128","PALM01BCN2","idA","A","2024-12-05","100.70000","100.69000","100.70000","2","10","10.07","100.7000","8.50000","8.001531970041773","1.373067088158726"
"562129","LPPI02ACN1","idA","A","2024-12-05","105.52000","101.00000","101.25000","6","11.95","12.099375","101.2500","10.50000","9.633225597310048","1.4187312653739808"
"562130","ASDF06BCN1","AAA(idn)","A","2024-12-05","99.00000","98.70000","99.00000","4","60","59.4","99.0000","6.00000","6.667758269499005","1.4851441359202753"
"562131","TRIM01BCN1","idA","A","2024-12-05","100.56000","100.55000","100.56000","2","2","2.0112","100.5600","9.25000","8.86373274620002","1.4403256211484088"
"562132","INKP04BCN1","idA+","A","2024-12-05","103.25000","100.15000","103.25000","2","0.4","0.41300000000000003","103.2500","10.25000","8.060454983910486","1.4475765488645556"
"562133","SIMORA02ACN1","idA+(sy)","A","2024-12-05","105.27000","105.26000","105.27000","2","10","10.527000000000001","105.2700","10.00000","6.513150807569596","1.4627914257937644"
"562134","ORI023T3","-","-","2024-12-05","100.50000","97.40000","98.30000","39","31.275","30.743325","98.3000","5.90000","7.028348929275125","1.4742600183764605"
"562135","PBS032","-","-","2024-12-05","98.44000","96.00000","98.44000","385","582.73","573.639412","98.4400","4.87500","5.899984587871502","1.4962368350461452"
"562136","PPLN03BCN4","idAAA","AAA","2024-12-05","103.90000","103.90000","103.90000","1","0.2","0.2078","103.9000","8.50000","6.005250945064166","1.529587725668766"
"562137","SMINKP03BCN2","idA+(sy)","A","2024-12-05","105.53000","105.51000","105.53000","2","10","10.552999999999999","105.5300","0.00000","0","0"
"562138","SR019T3","-","-","2024-12-05","100.30000","97.75000","100.10000","18","4.89","4.894889999999999","100.1000","5.95000","5.882926964534141","1.6295445560339235"
"562139","FR0056","-","-","2024-12-05","104.40000","102.45000","102.59000","22","126.612","129.8912508","102.5900","8.37500","6.792059007734445","1.6062015965914638"
"562140","LPPI02BCN2","idA","A","2024-12-05","100.00000","100.00000","100.00000","1","40","40","100.0000","10.50000","10.495343125570308","1.623348395167103"
"562141","ORI024T3","-","-","2024-12-05","100.85000","97.75000","98.85000","16","2.809","2.7766965","98.8500","6.10000","6.7624668920269375","1.7142639836170284"
"562142","BVIC02SBCN2","idBBB","BBB","2024-12-05","107.95000","106.00000","107.95000","3","2.85","3.076575","107.9500","11.25000","6.805922494097048","1.7227117897386648"
"562143","OPPM01BCN2","idA+","A","2024-12-05","102.00000","101.50000","102.00000","2","36","36.72","102.0000","10.50000","9.399894769513795","1.7638467290754025"
"562144","KAII02B","idAAA","AAA","2024-12-05","102.40000","99.90000","102.40000","3","0.6","0.6144","102.4000","8.20000","6.917266968088828","1.8208867859729982"
"562145","PBS003","-","-","2024-12-05","99.90000","98.00000","99.05000","23","102.711","101.7352455","99.0500","6.00000","6.484407120344591","1.9072111162019685"
"562146","SIMORA02ACN2","idA+(sy)","A","2024-12-05","106.15000","106.13000","106.15000","2","10","10.615","106.1500","10.00000","6.847545451630093","1.8819563214750852"
"562147","ORI025T3","-","-","2024-12-05","100.10000","97.85000","98.50000","30","14.379","14.163315","98.5000","6.25000","6.99241171381549","1.978049940134276"
"562148","TPIA04ACN4","idAA-","AA","2024-12-05","101.15000","101.14000","101.15000","2","4","4.046","101.1500","7.95000","7.387608586973804","2.034833663358725"
"562149","SR020T3","-","-","2024-12-05","101.00000","98.60000","98.85000","9","5.156","5.096705999999999","98.8500","6.30000","6.850943331150347","2.0432574498981064"
"562150","INKP04BCN4","idA+","A","2024-12-05","104.10000","103.50000","104.00000","4","0.68","0.7071999999999999","104.0000","10.25000","8.340918233426551","2.031596482783157"
"562151","FR0090","-","-","2024-12-05","98.65000","95.50000","97.25000","47","106.637","103.7044825","97.2500","5.12500","6.395192629091754","2.166656911280254"
"562152","FR0059","-","-","2024-12-05","102.50000","97.50000","101.25000","54","67.103","67.94178749999999","101.2500","7.00000","6.436813822295667","2.211322701990803"
"562153","SIBMTR04BCN2","idA+(sy)","A","2024-12-05","100.12000","100.00000","100.12000","4","12","12.0144","100.1200","10.25000","10.193731004404174","2.170357752759784"
"562154","IJEE01B","idA-","A","2024-12-05","100.75000","100.00000","100.10000","7","15","15.015","100.1000","12.30000","12.249570662662498","2.139701600879148"
"562155","HIFI03B","AA+(idn)","AA","2024-12-05","100.15000","100.05000","100.05000","3","20","20.01","100.0500","7.25000","7.227064030578485","2.3095233494997554"
